,chan1
355,-3.005106228
356,-2.988549743
357,-2.971839287
358,-2.953953267
359,-2.940785506
360,-2.922831815
361,-2.90410428
362,-2.883391981
363,-2.863116501
364,-2.844563386
365,-2.825931047
366,-2.806591529
367,-2.789263087
368,-2.770679685
369,-2.754204282
370,-2.736919831
371,-2.720225043
372,-2.702881896
373,-2.686675394
374,-2.667868494
375,-2.651827834
376,-2.636279963
377,-2.61830494
378,-2.602774211
379,-2.586765607
380,-2.572767397
381,-2.558068673
382,-2.544579705
383,-2.543339254
384,-2.529320057
385,-2.517201962
386,-2.502769473
387,-2.493758007
388,-2.480944956
389,-2.469946795
390,-2.460150454
391,-2.447170917
392,-2.439692415
393,-2.428862443
394,-2.421195052
395,-2.409523508
396,-2.398644301
397,-2.387903785
398,-2.379094548
399,-2.36995018
400,-2.360330631
