,chan1
0,-5.729780522
1,-5.842649163
2,-5.955583325
3,-6.070950479
4,-6.188868833
5,-6.307732451
6,-6.432783278
7,-6.557025345
8,-6.685067886
9,-6.815265086
10,-6.944701237
11,-7.07483857
12,-7.208960559
13,-7.345686433
14,-7.482532012
15,-7.617895163
16,-7.756996972
17,-7.894969237
18,-8.034228043
19,-8.171999699
20,-8.308671514
21,-8.443923168
22,-8.576792963
23,-8.706684579
24,-8.834895752
25,-8.954163872
26,-9.072917325
27,-9.184845076
28,-9.287651856
29,-9.383382352
30,-9.469898993
31,-9.546161276
32,-9.609156625
33,-9.65806172
34,-9.697963388
35,-9.723215353
36,-9.735186334
37,-9.736524404
38,-9.717627746
39,-9.690146124
40,-9.648341329
41,-9.594715992
42,-9.524516728
43,-9.445222669
44,-9.350976604
45,-9.252675251
46,-9.142904053
47,-9.019700399
48,-8.893694421
49,-8.760184627
50,-8.623794294
51,-8.478477904
52,-8.330868822
53,-8.178548133
54,-8.028554039
55,-7.875381395
56,-7.720349431
57,-7.564903165
58,-7.411502618
59,-7.259998832
60,-7.106541889
61,-6.956323117
62,-6.806351205
63,-6.660828616
64,-6.516672179
65,-6.376254263
66,-6.238049716
67,-6.102698558
68,-5.971680479
69,-5.842918153
70,-5.715950105
71,-5.595113457
72,-5.474556551
73,-5.35875752
74,-5.246595241
75,-5.13817858
76,-5.031624641
77,-4.928269075
78,-4.828397747
79,-4.731286534
80,-4.638503225
81,-4.552120583
82,-4.468877451
83,-4.389484432
84,-4.309961706
85,-4.233373646
86,-4.158120408
87,-4.083542942
88,-4.008148966
89,-3.938974318
90,-3.866370805
91,-3.797438779
92,-3.729411884
93,-3.661724287
94,-3.594803144
95,-3.531856033
96,-3.466627606
97,-3.406039773
98,-3.34729766
99,-3.289071562
100,-3.233716682
101,-3.180234781
102,-3.130153107
103,-3.079212457
104,-3.03278789
105,-2.990278839
106,-2.94941012
107,-2.905948285
108,-2.86644138
109,-2.830697092
110,-2.795066106
111,-2.763260556
112,-2.732794123
113,-2.702898372
114,-2.674921987
115,-2.649206285
116,-2.622632822
117,-2.600497053
118,-2.577072576
119,-2.557799407
120,-2.537653499
121,-2.515148885
122,-2.49111247
123,-2.469271023
124,-2.451092233
125,-2.430715839
126,-2.412334107
127,-2.390400537
128,-2.369555204
129,-2.350707234
130,-2.331612369
131,-2.31583413
132,-2.29901881
133,-2.280627815
134,-2.263844069
135,-2.247932994
136,-2.233951604
137,-2.217875438
138,-2.205093601
139,-2.187034876
140,-2.173157449
141,-2.162596546
142,-2.152318907
143,-2.14355442
144,-2.134817756
145,-2.125851774
146,-2.12081377
147,-2.113405039
148,-2.109188666
149,-2.10793839
150,-2.106140503
151,-2.106455152
152,-2.109175174
153,-2.111168995
154,-2.118337845
155,-2.129968236
156,-2.142784367
157,-2.15343141
158,-2.169736804
159,-2.193948386
160,-2.220527813
161,-2.251045953
162,-2.279396068
163,-2.305549294
164,-2.330297711
165,-2.355555083
166,-2.380466104
167,-2.405343651
168,-2.436021481
169,-2.467281822
170,-2.504471666
171,-2.544995912
172,-2.593031026
173,-2.646163975
174,-2.702594675
175,-2.767099192
176,-2.83687434
177,-2.909887186
178,-2.990309094
179,-3.071737972
180,-3.15387667
181,-3.239552372
182,-3.326723215
183,-3.410026543
184,-3.493302877
185,-3.57235257
186,-3.647965319
187,-3.727241409
188,-3.80113306
189,-3.869953659
190,-3.93342386
191,-3.987571792
192,-4.030606208
193,-4.067749669
194,-4.095361202
195,-4.107414981
196,-4.111402425
197,-4.1038475
198,-4.085721707
199,-4.056670431
200,-4.019322099
201,-3.973815426
202,-3.915483064
203,-3.845547861
204,-3.773550271
205,-3.693964995
206,-3.616982495
207,-3.536639473
208,-3.458140657
209,-3.378912958
210,-3.300929123
211,-3.222473338
212,-3.147583166
213,-3.073633676
214,-3.002460495
215,-2.931313852
216,-2.864379536
217,-2.799245793
218,-2.736375899
219,-2.681406188
220,-2.627833723
221,-2.577614882
222,-2.529545081
223,-2.487074681
224,-2.441052499
225,-2.399910107
226,-2.365305236
227,-2.328319246
228,-2.295396571
229,-2.262331644
230,-2.234608761
231,-2.208305695
232,-2.182604384
233,-2.15955942
234,-2.136883297
235,-2.117760213
236,-2.100598402
237,-2.080995749
238,-2.065711429
239,-2.04999034
240,-2.03650729
241,-2.019614294
242,-2.00327771
243,-1.987807836
244,-1.97193209
245,-1.959948946
246,-1.945607647
247,-1.931449884
248,-1.918126356
249,-1.906238703
250,-1.893516224
251,-1.879093566
252,-1.863008448
253,-1.849572315
254,-1.83537773
255,-1.823133175
256,-1.81058558
257,-1.799687245
258,-1.789217645
259,-1.778314557
260,-1.767277468
261,-1.757337469
262,-1.750715075
263,-1.741196676
264,-1.732424147
265,-1.728226585
266,-1.720749146
267,-1.715435517
268,-1.709515877
269,-1.706997796
270,-1.706579787
271,-1.70465446
272,-1.702380954
273,-1.700499103
274,-1.700843078
275,-1.701863578
276,-1.703344492
277,-1.706845869
278,-1.709454971
279,-1.714588169
280,-1.719419452
281,-1.720801784
282,-1.724038526
283,-1.722703495
284,-1.719772505
285,-1.719198083
286,-1.718173768
287,-1.715499345
288,-1.717657957
289,-1.716004302
290,-1.71655499
291,-1.716116961
292,-1.716656112
293,-1.718417975
294,-1.718645848
295,-1.719931999
296,-1.722194683
297,-1.725817333
298,-1.729276109
299,-1.731587892
300,-1.735793428
301,-1.740749801
302,-1.747562741
303,-1.753508434
304,-1.75887348
305,-1.765278815
306,-1.7731548
307,-1.781598887
308,-1.789242166
309,-1.799329054
310,-1.808932535
311,-1.818644741
312,-1.828908176
313,-1.840466185
314,-1.853328607
315,-1.860361618
316,-1.868797869
317,-1.879150779
318,-1.888621666
319,-1.89981581
320,-1.90974003
321,-1.917934717
322,-1.929236461
323,-1.935895309
324,-1.944303215
325,-1.95149159
326,-1.96173631
327,-1.970415753
328,-1.979507537
329,-1.986615068
330,-1.996741805
331,-2.007609959
332,-2.01622486
333,-2.027148925
334,-2.036530282
335,-2.048039785
336,-2.059381745
337,-2.072357626
338,-2.084831079
339,-2.098166288
340,-2.112630053
341,-2.125514498
342,-2.141944896
343,-2.159283613
344,-2.174700859
345,-2.192410257
346,-2.21139328
347,-2.230353985
348,-2.250703975
349,-2.270530552
350,-2.294731634
351,-2.317916529
352,-2.340743811
353,-2.366263414
354,-2.390848973
355,-2.417375427
356,-2.443330553
357,-2.469851627
358,-2.499649751
359,-2.529395918
360,-2.55935324
361,-2.586747375
362,-2.610882218
363,-2.635207837
364,-2.661113403
365,-2.689488069
366,-2.717733013
367,-2.74823759
368,-2.778843513
369,-2.808841453
370,-2.839794755
371,-2.871406258
372,-2.904066988
373,-2.936677399
374,-2.970973793
375,-3.00436052
376,-3.039493525
377,-3.074493065
378,-3.112122233
379,-3.151379259
380,-3.192975815
381,-3.236013375
382,-3.278215918
383,-3.33924076
384,-3.385777535
385,-3.431957415
386,-3.483611341
387,-3.534040742
388,-3.58412506
389,-3.638633019
390,-3.695416696
391,-3.751269062
392,-3.8110899
393,-3.870794779
394,-3.933107385
395,-3.994654129
396,-4.056536136
397,-4.12384556
398,-4.189916474
399,-4.257968057
400,-4.329775096
