,chan1
0,-2.506871936
1,-2.504282418
2,-2.506480656
3,-2.505566603
4,-2.506575365
5,-2.506773271
6,-2.50877788
7,-2.507124217
8,-2.506538345
9,-2.506792058
10,-2.506591979
11,-2.504387728
12,-2.504734771
13,-2.503735362
14,-2.501326781
15,-2.502580885
16,-2.499405818
17,-2.4990969
18,-2.50031692
19,-2.502319672
20,-2.50140187
21,-2.499135044
22,-2.500071909
23,-2.501058925
24,-2.500220526
25,-2.503292591
26,-2.502327614
27,-2.506816768
28,-2.509312048
29,-2.513913448
30,-2.516554403
31,-2.520365683
32,-2.523298795
33,-2.527871801
34,-2.533141079
35,-2.536759465
36,-2.543291245
37,-2.54889217
38,-2.553326958
39,-2.56210194
40,-2.569289458
41,-2.576282917
42,-2.581148427
43,-2.587279043
44,-2.596946658
45,-2.60338282
46,-2.611464409
47,-2.61957449
48,-2.624868195
49,-2.633706111
50,-2.640591413
51,-2.649228857
52,-2.657154085
53,-2.66729214
54,-2.675646287
55,-2.684780204
56,-2.694156371
57,-2.704988995
58,-2.716037044
59,-2.729320456
60,-2.741203359
61,-2.753625661
62,-2.766313002
63,-2.780807746
64,-2.797416703
65,-2.812490479
66,-2.829319858
67,-2.848095893
68,-2.865345056
69,-2.882834476
70,-2.902911735
71,-2.921846182
72,-2.942822782
73,-2.962017046
74,-2.984187085
75,-3.006737343
76,-3.031008879
77,-3.054858704
78,-3.07763416
79,-3.100999838
80,-3.127350639
81,-3.153859943
82,-3.177660851
83,-3.201726473
84,-3.226629203
85,-3.250746455
86,-3.274099942
87,-3.298580881
88,-3.319352367
89,-3.342263651
90,-3.362650959
91,-3.388007907
92,-3.409735729
93,-3.435443954
94,-3.456986218
95,-3.4818371
96,-3.503796204
97,-3.531743997
98,-3.558629378
99,-3.586666554
100,-3.616800034
101,-3.650771507
102,-3.682870677
103,-3.718491407
104,-3.75726217
105,-3.797320705
106,-3.83814962
107,-3.883192398
108,-3.928763436
109,-3.974673909
110,-4.023820118
111,-4.072055543
112,-4.124851311
113,-4.178232856
114,-4.233789612
115,-4.287506848
116,-4.344671966
117,-4.401034994
118,-4.457963404
119,-4.518301051
120,-4.578101129
121,-4.629991738
122,-4.68090716
123,-4.730768736
124,-4.783207735
125,-4.835173539
126,-4.889064704
127,-4.942404254
128,-4.996734687
129,-5.052686481
130,-5.107468776
131,-5.164018156
132,-5.221255981
133,-5.279071348
134,-5.340568764
135,-5.402174293
136,-5.466449938
137,-5.53457941
138,-5.603081678
139,-5.674357195
140,-5.745038722
141,-5.817520913
142,-5.895287604
143,-5.97493985
144,-6.05894186
145,-6.146164804
146,-6.229390174
147,-6.324663924
148,-6.414897923
149,-6.510512069
150,-6.610276165
151,-6.711863358
152,-6.817921671
153,-6.92673528
154,-7.037896627
155,-7.157362264
156,-7.2805407
157,-7.407072122
158,-7.533681149
159,-7.667999955
160,-7.801055152
161,-7.924917991
162,-8.047631554
163,-8.172177242
164,-8.298321773
165,-8.420679121
166,-8.547072948
167,-8.677424617
168,-8.812793496
169,-8.949879717
170,-9.097234675
171,-9.246966219
172,-9.403476965
173,-9.568245845
174,-9.743457226
175,-9.928565337
176,-10.12267419
177,-10.32367158
178,-10.53401001
179,-10.748895
180,-10.97457852
181,-11.20535172
182,-11.44594765
183,-11.69228626
184,-11.9425694
185,-12.20305223
186,-12.46564824
187,-12.75131077
188,-13.04607863
189,-13.35613615
190,-13.67358336
191,-14.01171151
192,-14.36664887
193,-14.7393319
194,-15.13013614
195,-15.52937401
196,-15.96210691
197,-16.41074303
198,-16.88347687
199,-17.3781993
200,-17.89674254
201,-18.4039785
202,-18.94356343
203,-19.50092134
204,-20.11478296
205,-20.77082496
206,-21.50550929
207,-22.30667264
208,-23.18716951
209,-24.19487832
210,-25.33908187
211,-26.66349878
212,-28.23738119
213,-30.19002604
214,-32.68291951
215,-36.21888322
216,-41.7843142
217,-46.95464975
218,-39.88546115
219,-35.10268357
220,-31.91870349
221,-29.58515678
222,-27.76296265
223,-26.26146911
224,-25.00930348
225,-23.92957221
226,-22.97449174
227,-22.12787455
228,-21.37769685
229,-20.69597329
230,-20.08015893
231,-19.52410436
232,-19.00821195
233,-18.53856578
234,-18.10941866
235,-17.71458894
236,-17.3509181
237,-17.01313164
238,-16.69779086
239,-16.40939656
240,-16.13528097
241,-15.86475764
242,-15.59664755
243,-15.33786699
244,-15.08431291
245,-14.83727343
246,-14.59330225
247,-14.36276209
248,-14.12653885
249,-13.90492665
250,-13.68426061
251,-13.4693678
252,-13.25555443
253,-13.04649688
254,-12.84616858
255,-12.64812765
256,-12.46006226
257,-12.27187569
258,-12.09144808
259,-11.91414368
260,-11.73873126
261,-11.57427554
262,-11.41389275
263,-11.2548982
264,-11.10652645
265,-10.95756331
266,-10.81574957
267,-10.67833128
268,-10.545845
269,-10.4203888
270,-10.29782863
271,-10.17921859
272,-10.06631923
273,-9.956409382
274,-9.850967197
275,-9.7510327
276,-9.655864616
277,-9.561041062
278,-9.475981259
279,-9.390919911
280,-9.309222399
281,-9.228040871
