,real,imag
0,-0.6928701401,0.2852773964
1,-0.690831244,0.2907564044
2,-0.6880112886,0.2968893349
3,-0.6854532957,0.3029435277
4,-0.6826689839,0.3089556992
5,-0.6798741817,0.315017581
6,-0.6768745184,0.3210089803
7,-0.6740753651,0.3271727562
8,-0.6711063385,0.3333341181
9,-0.6679665446,0.3395338655
10,-0.6648303866,0.345671773
11,-0.6625879407,0.3503579497
12,-0.6598573923,0.3554107547
13,-0.6573674083,0.3601748943
14,-0.6547355056,0.3653641641
15,-0.651909709,0.3701634407
16,-0.6492640972,0.3753323853
17,-0.6464602351,0.3801939487
18,-0.6435388327,0.3849130571
19,-0.6404413581,0.3897126019
20,-0.6375886202,0.3945131004
21,-0.6348226666,0.3993163109
22,-0.6317440867,0.4040190876
23,-0.6286945343,0.4085919857
24,-0.6257123947,0.4132756591
25,-0.6225172281,0.4175972342
26,-0.6195907593,0.4220750034
27,-0.6163007021,0.4261839986
28,-0.6129879951,0.4305607677
29,-0.609787941,0.4343976378
30,-0.6065374017,0.438536495
31,-0.603246212,0.4424979985
32,-0.6000640392,0.4463807046
33,-0.5967787504,0.4501100481
34,-0.5934230089,0.4537791908
35,-0.5901255012,0.457551688
36,-0.5865360498,0.4612365067
37,-0.5829765201,0.4649564028
38,-0.5793394446,0.4688756466
39,-0.5754845142,0.4724139273
40,-0.5715716481,0.4761790633
41,-0.5670505762,0.4806285501
42,-0.5624569654,0.4853592813
43,-0.5581120253,0.4895547628
44,-0.5532889366,0.4937597811
45,-0.5489231944,0.4977914393
46,-0.54429847,0.5018279552
47,-0.5398072004,0.5056458712
48,-0.5355271697,0.5095230937
49,-0.5309991837,0.5131590366
50,-0.526632905,0.5168039203
51,-0.5221748352,0.5202693939
52,-0.5178838968,0.5235956907
53,-0.5135799646,0.5266186595
54,-0.5093272924,0.5297522545
55,-0.5052034259,0.5326223969
56,-0.5010234714,0.535472095
57,-0.4968240857,0.5381273627
58,-0.4926457107,0.5406963825
59,-0.487924397,0.5434594154
60,-0.4832322896,0.5463033915
61,-0.4785427451,0.5490339398
62,-0.4739264548,0.5516228676
63,-0.469208777,0.5540531874
64,-0.4642986655,0.5563690066
65,-0.4594440162,0.5587588549
66,-0.4545301795,0.5609622598
67,-0.4495019615,0.563005805
68,-0.4446060359,0.5650625229
69,-0.4393638372,0.5673199296
70,-0.4340389967,0.5693222284
71,-0.4288705885,0.5712775588
72,-0.4234339595,0.5731779337
73,-0.4179578722,0.5752399564
74,-0.4124563336,0.5769706964
75,-0.4067322016,0.5787739158
76,-0.4009379447,0.5804052353
77,-0.3951247334,0.5820418
78,-0.3892879486,0.5837486982
79,-0.3834658563,0.5853375196
80,-0.3773472309,0.5867819786
81,-0.3707064688,0.588488698
82,-0.3639579415,0.5904515386
83,-0.357417345,0.5921931267
84,-0.3509040773,0.5937765837
85,-0.3445155323,0.5952973962
86,-0.3380500376,0.596871078
87,-0.3318223357,0.5981487632
88,-0.3257669806,0.599609375
89,-0.3196337521,0.6008657813
90,-0.3136264384,0.602224648
91,-0.3079295158,0.6029357314
92,-0.3023681939,0.6038527489
93,-0.2966725528,0.6044487953
94,-0.291228801,0.6052399874
95,-0.2856251299,0.6057837009
96,-0.2801665962,0.6064651608
97,-0.2745942175,0.6066535711
98,-0.2691018879,0.6068592072
99,-0.2635581493,0.6069556475
100,-0.2578583062,0.6069098711
101,-0.2519668043,0.6065930724
102,-0.246134758,0.6063687205
103,-0.2402272522,0.6058530807
104,-0.234077841,0.6051442027
105,-0.2282839864,0.6041631103
106,-0.2222658247,0.6031761169
107,-0.2155324519,0.6020844579
108,-0.208954066,0.6008571386
109,-0.2026926428,0.5994591117
110,-0.1962202787,0.5978521705
111,-0.1900509149,0.5961855054
112,-0.1838341355,0.594163537
113,-0.1776047945,0.5920779109
114,-0.1715001315,0.5897716284
115,-0.1651626378,0.5876451731
116,-0.1586932838,0.5852773786
117,-0.1521605998,0.5829568505
118,-0.145190388,0.580675602
119,-0.1378842592,0.5781948566
120,-0.1303480566,0.5757595301
121,-0.1232131198,0.5737326145
122,-0.115988031,0.5717375875
123,-0.1088678837,0.5697365999
124,-0.1017195657,0.567509532
125,-0.09460917115,0.5652514696
126,-0.08760806173,0.5627915263
127,-0.08131407946,0.5602120161
128,-0.07489669323,0.5575447083
129,-0.06889544427,0.5546783209
130,-0.06327024102,0.5518110394
131,-0.05798377842,0.5487672687
132,-0.05274248868,0.5456545949
133,-0.04777890816,0.5424607992
134,-0.04279667139,0.5390226245
135,-0.03783382475,0.5355626941
136,-0.0325785093,0.5319423079
137,-0.0274327416,0.5280630589
138,-0.02229386754,0.5241473913
139,-0.01751236059,0.5200391412
140,-0.01272055972,0.5159600973
141,-0.007713518105,0.5117697716
142,-0.002853114624,0.5072578192
143,0.001870931126,0.5026318431
144,0.00667538587,0.4977529645
145,0.01129279938,0.4926944971
146,0.01589855552,0.4878653884
147,0.02044345811,0.4823664725
148,0.02489044145,0.4771611094
149,0.02961976081,0.4716498256
150,0.03439228982,0.465914458
151,0.03912198544,0.4600896239
152,0.04415329173,0.4540040791
153,0.04886613786,0.4478089511
154,0.05399904028,0.4414485693
155,0.05858466402,0.4347342253
156,0.0628715083,0.4278926253
157,0.06729128957,0.4208870232
158,0.07133268565,0.4139635265
159,0.07519851625,0.4067253172
160,0.07922203839,0.3995525539
161,0.08263900876,0.3929681182
162,0.08586470783,0.3865072131
163,0.08876291662,0.3800658286
164,0.09118641913,0.3737018108
165,0.09346022457,0.367590189
166,0.09553602338,0.3613915443
167,0.09776058793,0.3550242186
168,0.09953274578,0.3486131728
169,0.101488702,0.3421313763
170,0.1034183577,0.3352758288
