,chan1
355,-3.015453156
356,-2.996569624
357,-2.979742567
358,-2.962354902
359,-2.946645854
360,-2.931566374
361,-2.912412821
362,-2.892494958
363,-2.87048802
364,-2.851465917
365,-2.832174012
366,-2.813899146
367,-2.795908779
368,-2.778546315
369,-2.760532667
370,-2.745721035
371,-2.726671345
372,-2.709091752
373,-2.693216797
374,-2.67569543
375,-2.658241899
376,-2.642199406
377,-2.623178397
378,-2.60770429
379,-2.593933981
380,-2.579320632
381,-2.561998038
382,-2.549697595
383,-2.547816602
384,-2.535399484
385,-2.521039687
386,-2.511523278
387,-2.496204621
388,-2.486396207
389,-2.475417622
390,-2.464958311
391,-2.452646348
392,-2.444584856
393,-2.434187591
394,-2.425143787
395,-2.415603896
396,-2.404445262
397,-2.392963086
398,-2.38301476
399,-2.372528922
400,-2.365404492
