,real,imag
0,-0.4221820235,-0.8909995556
1,-0.4345909357,-0.8834053278
2,-0.4477302134,-0.8751467466
3,-0.4613645375,-0.8667061925
4,-0.4752547145,-0.8577628136
5,-0.4897539318,-0.8485746384
6,-0.5014523268,-0.8412367702
7,-0.513969183,-0.8334321976
8,-0.5269485116,-0.8249215484
9,-0.5396602154,-0.8165768385
10,-0.5526518226,-0.807548821
11,-0.5660206079,-0.7985029221
12,-0.5787889957,-0.7889212966
13,-0.5916092396,-0.7792473435
14,-0.6038050056,-0.7693674564
15,-0.6155892015,-0.7595348358
16,-0.6270849705,-0.7497584224
17,-0.6380776763,-0.7400835752
18,-0.6492364407,-0.730145216
19,-0.6601510644,-0.7199383974
20,-0.6708666086,-0.7094557881
21,-0.6818054914,-0.6971458793
22,-0.6922626495,-0.6850650311
23,-0.7028329968,-0.6728799939
24,-0.7132373452,-0.6610514522
25,-0.7240857482,-0.6488124132
26,-0.7342708707,-0.636916995
27,-0.7444626689,-0.6249294281
28,-0.7541648746,-0.6132991314
29,-0.7634305358,-0.6017925739
30,-0.7734721303,-0.5890392661
31,-0.7834023237,-0.5764124393
32,-0.7925216556,-0.5632494092
33,-0.8016915321,-0.5501878262
34,-0.8103832603,-0.5365933776
35,-0.8182068467,-0.5230361819
36,-0.8256219029,-0.5094461441
37,-0.8326866031,-0.4956515431
38,-0.8396331668,-0.4819560945
39,-0.8453572392,-0.4680799246
40,-0.8507358432,-0.4541764557
41,-0.8559645414,-0.4395417869
42,-0.8615424037,-0.4240943491
43,-0.8677662611,-0.408780396
44,-0.873719871,-0.3934490681
45,-0.8800134063,-0.3776305318
46,-0.8858417273,-0.3628447354
47,-0.89162606,-0.3484573364
48,-0.8975923657,-0.3339366913
49,-0.9032011032,-0.3197304308
50,-0.9091540575,-0.3052041829
51,-0.9144605994,-0.2897300422
52,-0.9191814661,-0.2745726407
53,-0.9228597879,-0.2594619691
54,-0.926499486,-0.2431051582
55,-0.9286823869,-0.2277011573
56,-0.9301170707,-0.2134191394
57,-0.9304173589,-0.1996228397
58,-0.9303607941,-0.1856345683
59,-0.9295113087,-0.1708856374
60,-0.9283260703,-0.1550226659
61,-0.9284024239,-0.1382014155
62,-0.9285749793,-0.1209357753
63,-0.9289216399,-0.1039894819
64,-0.9289577603,-0.08824062347
65,-0.9291113615,-0.07400911301
66,-0.9292933941,-0.06045251712
67,-0.9293264151,-0.04731797054
68,-0.9288681149,-0.03325046971
69,-0.9286625981,-0.01860874519
70,-0.9281238914,-0.004906129558
71,-0.9271643162,0.008875621483
72,-0.9261786342,0.0223286096
73,-0.9244421124,0.03592428938
74,-0.9222698212,0.04970901459
75,-0.919958055,0.06426858902
76,-0.9166679382,0.0805073455
77,-0.9123160839,0.09725823998
78,-0.9069645405,0.1123738438
79,-0.9015078545,0.1267899275
80,-0.8963003755,0.1412729174
81,-0.8911152482,0.1557937711
82,-0.886983633,0.1711195409
83,-0.8833109736,0.1854786426
84,-0.8789467812,0.2006805986
85,-0.8735814691,0.2158699632
86,-0.8664166331,0.2320643663
87,-0.8594442606,0.2470208108
88,-0.8520071507,0.2609485984
89,-0.8451684713,0.2742834091
90,-0.8388953805,0.2871971428
91,-0.832924068,0.300001353
92,-0.8277330995,0.3131777048
93,-0.8223263621,0.3282087743
94,-0.814568162,0.3425254822
95,-0.8046488762,0.3573942184
96,-0.7928001285,0.3720088005
97,-0.779496789,0.3859680891
98,-0.7647973299,0.3987938464
99,-0.748868525,0.4109578729
100,-0.7325897813,0.4220823348
101,-0.7170795202,0.434240818
102,-0.7030671835,0.447879374
103,-0.688185811,0.460912466
104,-0.6729881763,0.4729038775
105,-0.6579244137,0.4833327532
106,-0.6432412863,0.4927707314
107,-0.6293347478,0.5015295148
108,-0.6150490046,0.5095458627
109,-0.6006573439,0.5170298815
110,-0.5852947831,0.5235824585
111,-0.5700474381,0.5297484994
112,-0.5538419485,0.536111176
113,-0.5364147425,0.5419543386
114,-0.5177741647,0.5468440056
115,-0.4974934161,0.5505726933
116,-0.4765460789,0.553016603
117,-0.4542280138,0.5549958348
118,-0.4313712716,0.5550398231
119,-0.4071597755,0.5530328155
120,-0.3830649257,0.5484046936
121,-0.3607178032,0.543094933
122,-0.3401086628,0.5356163383
123,-0.3211194873,0.526342988
124,-0.3045803308,0.5164248347
125,-0.2888356745,0.5069167614
126,-0.2745551765,0.4965628088
127,-0.2597595751,0.4849889278
128,-0.2459414899,0.4717499912
129,-0.2331943661,0.457472533
130,-0.2217417061,0.4425398111
131,-0.2117615938,0.4270654619
132,-0.20265764,0.4110098183
133,-0.1946055591,0.394500792
134,-0.1883685142,0.3776809573
135,-0.1819961965,0.360740453
136,-0.1769353002,0.3426891565
137,-0.1733697206,0.3242791593
138,-0.1711838543,0.3060381711
139,-0.1696162373,0.2882622182
140,-0.1689824015,0.2698329091
141,-0.1709912717,0.2526393831
142,-0.1765652299,0.235964343
143,-0.185270682,0.2200125009
144,-0.1971578896,0.2064203471
145,-0.2101077139,0.1961819381
146,-0.2231156677,0.1884609908
147,-0.2352001518,0.1827322692
148,-0.2457394749,0.1780892015
149,-0.2547726631,0.172661826
150,-0.2642160654,0.1659825593
151,-0.2742371857,0.1601242274
152,-0.283639133,0.1543651074
153,-0.2928152382,0.1481910199
154,-0.3025040627,0.1418286413
155,-0.3117424846,0.1363077015
156,-0.3210940659,0.1294713318
157,-0.3312980235,0.1220154315
158,-0.3428854048,0.1166948974
159,-0.3560473323,0.1127382815
160,-0.370041132,0.1107360125
161,-0.3856596053,0.1121846065
162,-0.4009501338,0.1153933704
163,-0.4162012041,0.1187971383
164,-0.4319799244,0.1227101684
165,-0.449205488,0.1282587796
166,-0.4666200876,0.1358333379
167,-0.4830337167,0.1455218643
168,-0.4974972904,0.1561817229
169,-0.5106992126,0.1670589745
170,-0.5235868096,0.1776631325
171,-0.5369031429,0.1895082742
172,-0.5492722988,0.2032161355
173,-0.5600979924,0.2176869214
174,-0.5694134235,0.2328538448
175,-0.5780463815,0.247682482
176,-0.5864627957,0.262952894
177,-0.5941505432,0.2793393135
178,-0.6003341675,0.2964602411
179,-0.6046720743,0.3138021231
180,-0.6082360744,0.3302832544
181,-0.6121340394,0.34741956
182,-0.6147218347,0.3655038476
183,-0.6169173717,0.3832150102
184,-0.6174808145,0.4016343653
185,-0.6164227724,0.4207610786
186,-0.6141017675,0.4398233294
187,-0.6106970906,0.4599933326
188,-0.6058617234,0.4800157547
189,-0.6003631353,0.5002305508
190,-0.5951340199,0.5173159838
191,-0.5892339945,0.5333830714
192,-0.5874325633,0.5415876508
193,-0.5804525614,0.5558813214
194,-0.5736269951,0.5702185035
195,-0.5658884048,0.5844174027
196,-0.5577007532,0.59898597
197,-0.5482407808,0.6132814288
198,-0.5386496186,0.6272845864
199,-0.5281190276,0.6407704353
200,-0.517119348,0.6539729834
