,real,imag
0,-0.4268697798,-0.9135385156
1,-0.4400106966,-0.9060276747
2,-0.4535067081,-0.8976097703
3,-0.4680312276,-0.8889962435
4,-0.4824796617,-0.8799090981
5,-0.4975670278,-0.8701977134
6,-0.509848237,-0.8625766635
7,-0.5226677656,-0.8541089892
8,-0.5359187126,-0.8453297615
9,-0.5492613316,-0.8365089297
10,-0.5626208186,-0.8274536133
11,-0.5760629773,-0.8175623417
12,-0.5894425511,-0.8079695106
13,-0.6025316119,-0.7980172038
14,-0.6151230335,-0.7878286839
15,-0.6275737286,-0.7774413824
16,-0.6395782828,-0.767387569
17,-0.650878489,-0.7569282055
18,-0.6625878215,-0.7464185357
19,-0.673684895,-0.7355753779
20,-0.6848766804,-0.7244907022
21,-0.6958810687,-0.7120355964
22,-0.7070409656,-0.6995594501
23,-0.7181879878,-0.6870511174
24,-0.7292795181,-0.6742785573
25,-0.7400242686,-0.6617468596
26,-0.7510894537,-0.6491122842
27,-0.7619803548,-0.6369720697
28,-0.7719894052,-0.6247840524
29,-0.7820491791,-0.6126317382
30,-0.7926737666,-0.5992099643
31,-0.8028398156,-0.5856251717
32,-0.8122813702,-0.5720755458
33,-0.8215937614,-0.5585708022
34,-0.8301925063,-0.5446373224
35,-0.8386263847,-0.5306736827
36,-0.8462939858,-0.5165182352
37,-0.8537103534,-0.5024852157
38,-0.8604890108,-0.4883737862
39,-0.8666985035,-0.4743582308
40,-0.8723749518,-0.4604074657
41,-0.8783333302,-0.4452681839
42,-0.8841090202,-0.4297634661
43,-0.8903978467,-0.414229095
44,-0.8969436288,-0.3988488019
45,-0.9033775926,-0.3829309046
46,-0.9097493291,-0.3683062196
47,-0.9162176847,-0.3536922634
48,-0.9225214124,-0.3395032883
49,-0.9286738038,-0.3251421452
50,-0.9347804189,-0.3104196489
51,-0.9409611821,-0.2952660024
52,-0.9463945031,-0.2800827324
53,-0.9506964684,-0.2647889256
54,-0.95508641,-0.2484342158
55,-0.9584011436,-0.2326873392
56,-0.960428834,-0.2180724144
57,-0.9618834853,-0.2039377242
58,-0.9626728296,-0.1895501465
59,-0.9629703164,-0.1744129062
60,-0.9626678824,-0.1580968052
61,-0.963922143,-0.1405164897
62,-0.9653504491,-0.1225111112
63,-0.9665568471,-0.1046061516
64,-0.9683201909,-0.08832138777
65,-0.9696448445,-0.07293565571
66,-0.9712696671,-0.0583152324
67,-0.9724581242,-0.04385987297
68,-0.9737015963,-0.02813382447
69,-0.974906683,-0.01191491634
70,-0.9759528041,0.003689195961
71,-0.9762033224,0.01955215447
72,-0.9766011834,0.03572267666
73,-0.9758489132,0.0521438159
74,-0.9748827815,0.06835210323
75,-0.9728966951,0.08626203239
76,-0.9700303078,0.1052611247
77,-0.9661914706,0.1254855245
78,-0.9607650042,0.1439229846
79,-0.9551029205,0.1614358872
80,-0.9485924244,0.1786451638
81,-0.9428389072,0.1964777261
82,-0.9380610585,0.2132833749
83,-0.9345594049,0.2293855548
84,-0.9307928085,0.2466345727
85,-0.9259901047,0.2645883262
86,-0.9194909334,0.2848631144
87,-0.9119635224,0.3038405478
88,-0.90375036,0.3219721019
89,-0.8959131837,0.3388940394
90,-0.8885031343,0.3551742136
91,-0.8815806508,0.3714683652
92,-0.8750491142,0.3888762891
93,-0.8680627346,0.4075931311
94,-0.8585945964,0.425249517
95,-0.8468927145,0.4435433149
96,-0.8333658576,0.4614792764
97,-0.8182848096,0.4788609147
98,-0.8021494746,0.4953743517
99,-0.7847754359,0.5113617778
100,-0.7668114305,0.5267708898
101,-0.7493813634,0.5433272719
102,-0.7323871851,0.5620983839
103,-0.7151199579,0.5802023411
104,-0.6977817416,0.5975579023
105,-0.6797663569,0.6146808863
106,-0.661360085,0.6310828328
107,-0.64255023,0.6469833851
108,-0.6227583885,0.6625791192
109,-0.6023060083,0.677500546
110,-0.5792253613,0.69129318
111,-0.5550000072,0.7043905258
112,-0.5292657018,0.7165501714
113,-0.5027596951,0.7276551127
114,-0.4740948379,0.7378115654
115,-0.4440435171,0.7469108105
116,-0.4120347202,0.7551073432
117,-0.378023833,0.7621511221
118,-0.3434167206,0.7676257491
119,-0.3068512082,0.7715040445
120,-0.2685283422,0.7739912271
121,-0.2302106917,0.7758119702
122,-0.19053635,0.7753350139
123,-0.1493849456,0.7723882198
124,-0.1071629524,0.7663936019
125,-0.06308903545,0.7567542195
126,-0.01987129822,0.7439846992
127,0.02460478991,0.726909399
128,0.07046160847,0.705080986
129,0.116247654,0.6780551672
130,0.161615923,0.6457830667
131,0.2057638019,0.6076928377
132,0.24790667,0.5641064048
133,0.2878184319,0.5145933628
134,0.3245382011,0.4587882161
135,0.3578065634,0.3943983614
136,0.3774890006,0.3214483261
137,0.3888384104,0.2529296875
138,0.3963085711,0.1820901185
139,0.3961099684,0.1081999242
140,0.387137115,0.03385992721
141,0.3682031035,-0.03752040491
142,0.3404697478,-0.1060685143
143,0.303714931,-0.1715179831
144,0.2587278783,-0.2322511971
145,0.2062562108,-0.2870676816
146,0.147192955,-0.3350532949
147,0.08345581591,-0.3750030398
148,0.01652997732,-0.4069063663
149,-0.05224842578,-0.430236876
150,-0.1210759953,-0.4455029666
151,-0.1888716817,-0.4533285797
152,-0.2540414631,-0.4538830519
153,-0.3166247308,-0.447568506
154,-0.374930948,-0.4361200035
155,-0.4288929403,-0.4199981093
156,-0.4781118333,-0.3999764621
157,-0.5220772624,-0.3771528006
158,-0.5638192892,-0.3497676849
159,-0.601177752,-0.3207376897
160,-0.634123385,-0.2902328372
161,-0.6649729609,-0.2570158243
162,-0.6926912069,-0.2230904102
163,-0.7173789144,-0.1885693967
164,-0.7391542792,-0.1538973898
165,-0.7584207058,-0.1185994595
