,real,imag
0,-0.3802371919,-0.9302258492
1,-0.3935542405,-0.9232194424
2,-0.4076739252,-0.9154686332
3,-0.4223955274,-0.9075353742
4,-0.437502116,-0.8991300464
5,-0.4527160525,-0.8904126287
6,-0.465549618,-0.8832568526
7,-0.4787001908,-0.8757408857
8,-0.4923515022,-0.8675778508
9,-0.5059715509,-0.8591846824
10,-0.5197984576,-0.8506168127
11,-0.5332912803,-0.8420881033
12,-0.5470795035,-0.8329606652
13,-0.5605609417,-0.8241695166
14,-0.5740131736,-0.8143190145
15,-0.586792469,-0.8046408892
16,-0.5991044044,-0.7950516343
17,-0.6114550829,-0.7856814861
18,-0.6231914759,-0.7757838368
19,-0.6347261667,-0.7654411197
20,-0.6464070678,-0.7549673915
21,-0.6579062343,-0.7434859276
22,-0.6693671942,-0.7316200733
23,-0.6810283065,-0.719371438
24,-0.6927579641,-0.7073072195
25,-0.7040834427,-0.6954529881
26,-0.7156227827,-0.6837782264
27,-0.7268902063,-0.6720570922
28,-0.737562418,-0.6603029966
29,-0.7478651404,-0.6485475302
30,-0.7593423724,-0.6356778145
31,-0.7700654268,-0.6225933433
32,-0.7805181146,-0.609457612
33,-0.7903602123,-0.5959210992
34,-0.7996063828,-0.5822039843
35,-0.808534503,-0.5683594346
36,-0.8171308637,-0.5544556379
37,-0.8249716759,-0.5407844186
38,-0.8323612213,-0.526574254
39,-0.8394625783,-0.5124393106
40,-0.8455038667,-0.4986094236
41,-0.8519266844,-0.4834100306
42,-0.858340621,-0.4678551257
43,-0.8652012348,-0.4520913661
44,-0.8722946048,-0.4365800917
45,-0.8795972466,-0.420258075
46,-0.8863275051,-0.4049760699
47,-0.8930390477,-0.3895677626
48,-0.8995479941,-0.3739254177
49,-0.9054227471,-0.3586114347
50,-0.9107288718,-0.3429334164
51,-0.9154532552,-0.3271376193
52,-0.9196552038,-0.3123688102
53,-0.923171103,-0.297981441
54,-0.9272609353,-0.2825583518
55,-0.9303466678,-0.2675313354
56,-0.9322779179,-0.2532697022
57,-0.9334112406,-0.2395689636
58,-0.933660388,-0.2256765813
59,-0.9337769747,-0.2109201849
60,-0.9334448576,-0.1951115876
61,-0.9343505502,-0.1782905757
62,-0.9354226589,-0.1609497517
63,-0.9366986752,-0.1441921294
64,-0.9379104972,-0.1285508126
65,-0.9389107227,-0.1141298786
66,-0.9402389526,-0.100216344
67,-0.9412584305,-0.0862737298
68,-0.9424356818,-0.07142928988
69,-0.9427914023,-0.05570367351
70,-0.9432973266,-0.04064635187
71,-0.942999959,-0.02605166472
72,-0.9424566031,-0.01142588537
73,-0.9414446354,0.003052255139
74,-0.9399847388,0.01808228903
75,-0.938080132,0.03399126232
76,-0.9350727201,0.05187961832
77,-0.9311945438,0.07027813047
78,-0.9261954427,0.08702145517
79,-0.9205494523,0.1033163369
80,-0.9148606062,0.1196163967
81,-0.9092717767,0.1364357322
82,-0.9044143558,0.1524956673
83,-0.9003546834,0.1680858731
84,-0.8958414197,0.1843659133
85,-0.8902330995,0.2009209096
86,-0.8830972314,0.2194859684
87,-0.8749678731,0.2369681299
88,-0.866636157,0.2532480359
89,-0.858330965,0.268528223
90,-0.850217104,0.2833662331
91,-0.8425114751,0.298032403
92,-0.8350985646,0.3130639791
93,-0.8273218274,0.3298845887
94,-0.8167644739,0.345251888
95,-0.8046389818,0.3613318205
96,-0.7903707623,0.3772298992
97,-0.7742503285,0.3921257257
98,-0.7564831376,0.4058572054
99,-0.7378038764,0.4191610515
100,-0.7185750604,0.4306925237
101,-0.7007356882,0.4435298145
102,-0.6823443174,0.4589867592
103,-0.6629264951,0.4739820659
104,-0.6421328187,0.4870049357
105,-0.6202893257,0.4976241291
106,-0.5987671018,0.5062327981
107,-0.5776007771,0.5128176212
108,-0.5565787554,0.5178908706
109,-0.5357615948,0.5215616822
110,-0.513792634,0.5240140557
111,-0.4913941324,0.5251513124
112,-0.4688258171,0.5250570178
113,-0.4450749457,0.5235652924
114,-0.4201338589,0.5204808712
115,-0.3941379189,0.5147507191
116,-0.368059516,0.5061751604
117,-0.3419107199,0.4958677292
118,-0.3167571723,0.4815278649
119,-0.2929192483,0.4650112092
120,-0.2715757489,0.4455633759
121,-0.2550245225,0.4264491498
122,-0.2416365296,0.4075694978
123,-0.2303294539,0.3892408311
124,-0.220106855,0.3710326552
125,-0.210545212,0.352624476
126,-0.2023178637,0.3328132629
