,chan1
355,-6.308948439
356,-6.331715383
357,-6.357934855
358,-6.383415082
359,-6.411039024
360,-6.439628216
361,-6.459620008
362,-6.47412777
363,-6.49049226
364,-6.506958462
365,-6.525848299
366,-6.543678316
367,-6.563406009
368,-6.58446458
369,-6.601973489
370,-6.62209473
371,-6.641088579
372,-6.661977018
373,-6.680976027
374,-6.697834086
375,-6.718560982
376,-6.73855244
377,-6.758183555
378,-6.777994482
379,-6.7965002
380,-6.820888851
381,-6.840408618
382,-6.862761217
383,-6.901622919
384,-6.92434254
385,-6.946588918
386,-6.968225903
387,-6.987129753
388,-7.011027902
389,-7.032119227
390,-7.052983747
391,-7.073226019
392,-7.09165732
393,-7.112037548
394,-7.131729708
395,-7.146687162
396,-7.162228379
397,-7.177697478
398,-7.187163095
399,-7.199889314
400,-7.208086066
