,chan1
0,-2.727081141
1,-2.730597921
2,-2.730422334
3,-2.732409417
4,-2.733879347
5,-2.734966137
6,-2.736202619
7,-2.73574899
8,-2.737618419
9,-2.73854747
10,-2.73999995
11,-2.741954341
12,-2.741690135
13,-2.740766251
14,-2.741523226
15,-2.740269822
16,-2.741228618
17,-2.740840655
18,-2.741057972
19,-2.743257391
20,-2.744477097
21,-2.74429728
22,-2.747081053
23,-2.746979951
24,-2.747883562
25,-2.750677742
26,-2.754115314
27,-2.757031145
28,-2.764352365
29,-2.767554101
30,-2.770451117
31,-2.777033349
32,-2.781891943
33,-2.787315842
34,-2.791258956
35,-2.799150599
36,-2.804204659
37,-2.812731908
38,-2.820149403
39,-2.827555586
40,-2.83530061
41,-2.844437915
42,-2.85078295
43,-2.859733745
44,-2.865060115
45,-2.873700258
46,-2.880275135
47,-2.888909639
48,-2.895928655
49,-2.90583129
50,-2.915265796
51,-2.921175036
52,-2.932764217
53,-2.940021328
54,-2.949036446
55,-2.958704245
56,-2.969262594
57,-2.979268472
58,-2.989964404
59,-3.003124822
60,-3.014280955
61,-3.026689499
62,-3.041933904
63,-3.057376101
64,-3.071871336
65,-3.087914388
66,-3.103794002
67,-3.122629814
68,-3.140648539
69,-3.158483662
70,-3.177292118
71,-3.19749848
72,-3.216084433
73,-3.238088452
74,-3.261088711
75,-3.283851235
76,-3.30809527
77,-3.332350324
78,-3.357874751
79,-3.380751953
80,-3.406335088
81,-3.429085297
82,-3.455048966
83,-3.477550541
84,-3.49998415
85,-3.522846088
86,-3.545008707
87,-3.568052622
88,-3.587407035
89,-3.610311083
90,-3.632259493
91,-3.652383459
92,-3.674762342
93,-3.698106226
94,-3.718437219
95,-3.739933495
96,-3.766896217
97,-3.787713261
98,-3.814735275
99,-3.841440915
100,-3.869988339
101,-3.900265601
102,-3.929908243
103,-3.962420168
104,-3.997145882
105,-4.036800861
106,-4.076137186
107,-4.115404565
108,-4.156605458
109,-4.200375395
110,-4.245368204
111,-4.293044815
112,-4.339690154
113,-4.391415019
114,-4.439742181
115,-4.492236723
116,-4.542239773
117,-4.59463822
118,-4.646037658
119,-4.699456564
120,-4.752453685
121,-4.797951709
122,-4.838862335
123,-4.88243539
124,-4.923170731
125,-4.972765774
126,-5.015657031
127,-5.060537689
128,-5.103067921
129,-5.151251356
130,-5.196296224
131,-5.242055577
132,-5.289109779
133,-5.338852061
134,-5.388132105
135,-5.437122063
136,-5.490746123
137,-5.548136867
138,-5.604059888
139,-5.661069351
140,-5.718882779
141,-5.778303549
142,-5.843306064
143,-5.905975138
144,-5.970795873
145,-6.038362012
146,-6.109019454
147,-6.180425201
148,-6.254627248
149,-6.328904164
150,-6.407789521
151,-6.486247496
152,-6.568979409
153,-6.656481448
154,-6.743266355
155,-6.833656844
156,-6.926322433
157,-7.022863913
158,-7.120653225
159,-7.218192471
160,-7.317952799
161,-7.409691554
162,-7.494235026
163,-7.579523887
164,-7.666354987
165,-7.751831083
166,-7.836529567
167,-7.918646281
168,-8.007474509
169,-8.095279754
170,-8.190702138
171,-8.289093081
172,-8.390213943
173,-8.498735274
174,-8.611154376
175,-8.729407263
176,-8.856034052
177,-8.985467692
178,-9.120273151
179,-9.259154571
180,-9.39857271
181,-9.544010752
182,-9.689689603
183,-9.839058557
184,-9.982811412
185,-10.13294954
186,-10.28037569
187,-10.44490952
188,-10.61201471
189,-10.7833116
190,-10.95941227
191,-11.14252914
192,-11.33089601
193,-11.52785564
194,-11.73013559
195,-11.94149227
196,-12.15340124
197,-12.37634448
198,-12.60022165
199,-12.83543141
200,-13.07168029
201,-13.29470608
202,-13.5168247
203,-13.73621357
204,-13.96862935
205,-14.20829664
206,-14.46059565
207,-14.72124945
208,-14.99819362
209,-15.29162704
210,-15.59700811
211,-15.91719486
212,-16.25255323
213,-16.61045287
214,-16.98196124
215,-17.3794617
216,-17.79894659
217,-18.24649595
218,-18.72531361
219,-19.23705675
220,-19.79368857
221,-20.38491689
222,-21.03222155
223,-21.72463284
224,-22.46698293
225,-23.30267711
226,-24.21446357
227,-25.2270194
228,-26.36455946
229,-27.68654907
230,-29.19591786
231,-30.99055477
232,-33.23051414
233,-36.07693304
234,-39.91229545
235,-43.89622479
236,-42.39496711
237,-38.32440173
238,-35.15266852
239,-32.756645
240,-30.89092864
241,-29.42534622
242,-28.14018955
243,-27.02164875
244,-25.99747999
245,-25.07722255
246,-24.2441976
247,-23.47111915
248,-22.76139569
249,-22.10986832
250,-21.4975031
251,-20.92032478
252,-20.38162428
253,-19.87395367
254,-19.39491616
255,-18.94462377
256,-18.5153339
257,-18.1066303
258,-17.72237547
259,-17.35740278
260,-17.00848187
261,-16.67933261
262,-16.36412589
263,-16.06070093
264,-15.77570664
265,-15.49813079
266,-15.23755332
267,-14.99042892
268,-14.75281801
269,-14.52544764
270,-14.30813645
271,-14.10448646
272,-13.90953726
273,-13.72209247
274,-13.53963885
275,-13.37075809
276,-13.20865533
277,-13.05384802
278,-12.90746704
279,-12.7722844
280,-12.63575097
281,-12.5060917
282,-12.37728067
283,-12.24286583
284,-12.11010423
285,-11.97894229
286,-11.85137233
287,-11.72317889
288,-11.59800594
289,-11.47501444
290,-11.34984769
291,-11.23327563
292,-11.11849292
293,-11.00358361
294,-10.89551524
295,-10.7862565
296,-10.68417219
297,-10.58595385
298,-10.48558172
299,-10.39407352
300,-10.30456271
301,-10.22103421
302,-10.13693022
303,-10.06462539
304,-9.992757895
305,-9.923531184
306,-9.860124072
307,-9.800693765
308,-9.746643937
309,-9.694771638
310,-9.646530441
311,-9.604997332
312,-9.564114808
313,-9.529427319
314,-9.495255463
315,-9.461999751
316,-9.431966562
317,-9.406300881
318,-9.382521567
319,-9.361867774
320,-9.342942316
321,-9.313797191
322,-9.28333512
323,-9.249987845
324,-9.218935204
325,-9.191043981
326,-9.159152596
327,-9.129520404
328,-9.1042205
329,-9.078428464
330,-9.052351788
331,-9.028905684
332,-9.00508849
333,-8.987725477
334,-8.96927741
335,-8.953776608
336,-8.937341992
337,-8.927322384
338,-8.914939228
339,-8.907267459
340,-8.904170875
341,-8.898453792
342,-8.898837536
343,-8.899589573
344,-8.906795205
345,-8.911047084
346,-8.921952406
347,-8.932602448
348,-8.945871731
349,-8.966368556
350,-8.985635891
351,-9.006965424
352,-9.033733417
353,-9.059814885
354,-9.090557727
355,-9.125238459
356,-9.16124707
357,-9.194469904
358,-9.236031246
359,-9.278683455
360,-9.320354267
361,-9.351141479
362,-9.379020191
363,-9.404484626
364,-9.435287946
365,-9.466745492
366,-9.49638709
367,-9.528759523
368,-9.566163091
369,-9.598483304
370,-9.633997375
371,-9.676204862
372,-9.710505145
373,-9.752242394
374,-9.79258706
375,-9.835470069
376,-9.87765512
377,-9.919040148
378,-9.965576573
379,-10.01243359
380,-10.06204848
381,-10.11480369
382,-10.16918395
383,-10.24263611
384,-10.30061719
385,-10.35578566
386,-10.41413828
387,-10.47369873
388,-10.53487619
389,-10.60021581
390,-10.66096595
391,-10.72321533
392,-10.78857673
393,-10.85229637
394,-10.91992097
395,-10.98218371
396,-11.04294599
397,-11.10297779
398,-11.16752387
399,-11.22146842
400,-11.28161731
