,chan1
0,-0.1898430802
1,-0.2072320356
2,-0.2193314235
3,-0.2317183658
4,-0.239925001
5,-0.2489662623
6,-0.2551684749
7,-0.2631079006
8,-0.2672021011
9,-0.2712449331
10,-0.2757115239
11,-0.2801612275
12,-0.2851248575
13,-0.290352637
14,-0.299438793
15,-0.3103926422
16,-0.3197759019
17,-0.3300855723
18,-0.3405241217
19,-0.3530865009
20,-0.365834713
21,-0.3722990431
22,-0.3757178251
23,-0.3772812071
24,-0.3787053625
25,-0.3770194731
26,-0.378163769
27,-0.3758787484
28,-0.376011363
29,-0.3777844488
30,-0.3834614649
31,-0.3920556653
32,-0.4028323144
33,-0.4152626785
34,-0.432101306
35,-0.4483450681
36,-0.4702115477
37,-0.4906152704
38,-0.514454938
39,-0.5401651436
40,-0.5669067499
41,-0.5775786679
42,-0.585782981
43,-0.5932896246
44,-0.6004817767
45,-0.6049871326
46,-0.6116059993
47,-0.6174963843
48,-0.6213584445
49,-0.6207785148
50,-0.6207309358
51,-0.6246512803
52,-0.63464349
53,-0.6541185352
54,-0.6786378357
55,-0.7092622784
56,-0.7437176096
57,-0.7812396138
58,-0.8220710678
59,-0.8596871904
60,-0.8997780598
61,-0.907870271
62,-0.9129914722
63,-0.9164333866
64,-0.91973326
65,-0.9198460839
66,-0.9309963439
67,-0.9392880634
68,-0.9468121069
69,-0.9600667824
70,-0.975072667
71,-0.9950179283
72,-1.018137256
73,-1.048316429
74,-1.082969366
75,-1.119947012
76,-1.163835846
77,-1.20992837
78,-1.264923347
79,-1.32218438
80,-1.376830391
81,-1.410175226
82,-1.435833114
83,-1.455762239
84,-1.47037933
85,-1.496021144
86,-1.533001649
87,-1.581094446
88,-1.64202554
89,-1.711372278
90,-1.787674952
91,-1.861257677
92,-1.927832496
93,-1.984904723
94,-2.05804454
95,-2.133097735
96,-2.210858525
97,-2.294803563
98,-2.380614872
99,-2.47002825
100,-2.55452088
101,-2.634269408
102,-2.69833402
103,-2.769952484
104,-2.846612033
105,-2.92766302
106,-3.014442567
107,-3.102500913
108,-3.189046551
109,-3.277105565
110,-3.373338487
111,-3.470439394
112,-3.562706814
113,-3.64906794
114,-3.726859756
115,-3.795177973
116,-3.851958071
117,-3.899976702
118,-3.937659615
119,-3.965957844
120,-3.984749441
121,-4.026312614
122,-4.069602517
123,-4.108379672
124,-4.139487025
125,-4.1664411
126,-4.181829596
127,-4.188803311
128,-4.18528929
129,-4.17556959
130,-4.156661784
131,-4.126612451
132,-4.086526077
133,-4.036685062
134,-3.977778997
135,-3.91016817
136,-3.843450531
137,-3.774328325
138,-3.700615224
139,-3.634133804
140,-3.562665747
141,-3.520157574
142,-3.466518197
143,-3.405896621
144,-3.344304971
145,-3.273473841
146,-3.200653298
147,-3.121288465
148,-3.042323322
149,-2.959093418
150,-2.87494529
151,-2.791797197
152,-2.713046592
153,-2.636330686
154,-2.567973852
155,-2.503440567
156,-2.454231006
157,-2.413122498
158,-2.367173414
159,-2.329614212
160,-2.298247315
161,-2.260660836
162,-2.221534084
163,-2.180839509
164,-2.135169265
165,-2.086075706
166,-2.035277797
167,-1.986102062
168,-1.932921802
169,-1.882347499
170,-1.832215286
171,-1.785414813
172,-1.737726785
173,-1.695017776
174,-1.657482766
175,-1.620505432
176,-1.591847884
177,-1.561568153
178,-1.540696596
179,-1.518397115
180,-1.50111717
181,-1.46587603
182,-1.427506201
183,-1.391774686
184,-1.354516763
185,-1.31758367
186,-1.280195448
187,-1.248415676
188,-1.215100866
189,-1.182944588
190,-1.153193651
191,-1.129684313
192,-1.118584136
193,-1.098249706
194,-1.08228707
195,-1.067278033
196,-1.054950755
197,-1.046028577
198,-1.033579295
199,-1.026200811
200,-1.017977587
