,chan1
310,-6.103413254
311,-6.085394601
312,-6.06935062
313,-6.056735064
314,-6.046261112
315,-6.029737322
316,-6.019685283
317,-6.009282157
318,-6.001251096
319,-5.993852318
320,-5.988534064
321,-5.977409671
322,-5.963254851
323,-5.950780429
324,-5.936898279
325,-5.9249052
326,-5.913945633
327,-5.902416619
328,-5.891623662
329,-5.882788112
330,-5.87247176
331,-5.863716457
332,-5.855260418
333,-5.849692921
334,-5.843437622
335,-5.839234935
336,-5.835211162
337,-5.831817464
338,-5.828557573
339,-5.829703472
340,-5.830659706
341,-5.83204658
342,-5.837982468
343,-5.843110011
344,-5.847467827
345,-5.856196588
346,-5.864286239
347,-5.874818175
348,-5.888030372
349,-5.901774696
350,-5.913479276
351,-5.930776417
352,-5.949224886
353,-5.96987075
354,-5.990052832
355,-6.011595119
356,-6.033054239
357,-6.05673286
358,-6.082223469
359,-6.108639281
360,-6.13547535
361,-6.154813598
362,-6.167881206
363,-6.185046277
364,-6.201491997
365,-6.21908522
366,-6.235198678
367,-6.254892936
368,-6.272474865
369,-6.290416161
370,-6.307627174
371,-6.329612713
372,-6.346778928
373,-6.366361387
374,-6.383208068
375,-6.401512554
376,-6.418524112
377,-6.43989602
378,-6.455301309
379,-6.473916554
380,-6.49566362
381,-6.514383705
382,-6.535122242
383,-6.570979968
384,-6.590753211
385,-6.610650831
386,-6.630202065
387,-6.651764743
388,-6.66992229
389,-6.690239074
390,-6.710467729
391,-6.729706892
392,-6.747393485
393,-6.764664125
394,-6.780481114
395,-6.794406512
396,-6.80768668
397,-6.819856162
398,-6.829414378
399,-6.840553123
400,-6.848283765
