,chan1
0,-0.1965441694
1,-0.2104413131
2,-0.2207793097
3,-0.2299837494
4,-0.2389444615
5,-0.2465434481
6,-0.2506478606
7,-0.2534804246
8,-0.2587994942
9,-0.2608125021
10,-0.2636155114
11,-0.2649637728
12,-0.2708915815
13,-0.2752822853
14,-0.2838655711
15,-0.2916266026
16,-0.3006963839
17,-0.3111082284
18,-0.3203782168
19,-0.3315707247
20,-0.3432739792
21,-0.3492647048
22,-0.3510573905
23,-0.3526921027
24,-0.3522653781
25,-0.3503823119
26,-0.3475889788
27,-0.342462608
28,-0.3447214578
29,-0.3449730641
30,-0.3463858957
31,-0.3512491513
32,-0.3583702754
33,-0.368567521
34,-0.3818182713
35,-0.3971223547
36,-0.4125977169
37,-0.4306663931
38,-0.4494708786
39,-0.4716629246
40,-0.4904225337
41,-0.5012740364
42,-0.5035035144
43,-0.5067647237
44,-0.5053027809
45,-0.5039496378
46,-0.5048674945
47,-0.5028267753
48,-0.4998937435
49,-0.4951656448
50,-0.4896076656
51,-0.4883649253
52,-0.4923819005
53,-0.5066306393
54,-0.5218032021
55,-0.5467837687
56,-0.5728527233
57,-0.6027697854
58,-0.6338396653
59,-0.6628708231
60,-0.6938580375
61,-0.6920648676
62,-0.6894924586
63,-0.6836719175
64,-0.6769845511
65,-0.6681139827
66,-0.6607278866
67,-0.6563496364
68,-0.6502609537
69,-0.6501383285
70,-0.6507392466
71,-0.6578236183
72,-0.6683789662
73,-0.6793651573
74,-0.697287848
75,-0.720160416
76,-0.745925214
77,-0.7777938115
78,-0.8164088354
79,-0.8579684616
80,-0.8936726295
81,-0.9116933124
82,-0.9219744384
83,-0.9176128637
84,-0.9148997315
85,-0.9146046133
86,-0.9235288012
87,-0.9432395119
88,-0.9702651986
89,-1.003444864
90,-1.042574564
91,-1.077968469
92,-1.107102342
93,-1.12653282
94,-1.161021772
95,-1.199103828
96,-1.240354033
97,-1.285926415
98,-1.335167904
99,-1.38893876
100,-1.438583736
101,-1.478482381
102,-1.503493937
103,-1.532709013
104,-1.565880782
105,-1.605936245
106,-1.645131371
107,-1.687041633
108,-1.735895989
109,-1.784350716
110,-1.845185093
111,-1.906373861
112,-1.971214861
113,-2.033302009
114,-2.095687654
115,-2.154030142
116,-2.209454534
117,-2.259585578
118,-2.305723227
119,-2.344597938
120,-2.378412834
121,-2.423147801
122,-2.474879087
123,-2.530476382
124,-2.588296855
125,-2.646518529
126,-2.698456067
127,-2.748906372
128,-2.796625359
129,-2.841626695
130,-2.878452208
131,-2.912763212
132,-2.939690986
133,-2.959297945
134,-2.973101616
135,-2.979344755
136,-2.980978137
137,-2.978045334
138,-2.969735975
139,-2.959112934
140,-2.941993462
141,-2.949899287
142,-2.949198007
143,-2.945204309
144,-2.934904707
145,-2.920896517
146,-2.900718894
147,-2.871417826
148,-2.83771596
149,-2.795380775
150,-2.746483081
151,-2.690545617
152,-2.636837175
153,-2.580183821
154,-2.52831271
155,-2.483756633
156,-2.438962978
157,-2.386662179
158,-2.340519385
159,-2.307323234
160,-2.280216931
161,-2.261571132
162,-2.239604034
163,-2.216361301
164,-2.187287585
165,-2.154405069
166,-2.118060787
167,-2.07793711
168,-2.033073338
169,-1.988476636
170,-1.941058653
171,-1.898357228
172,-1.852582752
173,-1.813526535
174,-1.768751977
175,-1.734936984
176,-1.702978487
177,-1.675493236
178,-1.648570696
179,-1.628399131
180,-1.608797624
181,-1.579118753
182,-1.54948909
183,-1.51771041
184,-1.485111118
185,-1.449415031
186,-1.418582896
187,-1.384139703
188,-1.349683107
189,-1.317423317
190,-1.284170233
191,-1.255236722
192,-1.241973483
193,-1.217001875
194,-1.19965469
195,-1.180024495
196,-1.166546049
197,-1.155226456
198,-1.142042623
199,-1.130106289
200,-1.121462499
