,chan1
355,-7.070341208
356,-7.08769908
357,-7.111904553
358,-7.13653595
359,-7.161547907
360,-7.187552321
361,-7.203517461
362,-7.214478149
363,-7.227122603
364,-7.239876234
365,-7.254173903
366,-7.268241741
367,-7.283273696
368,-7.299089833
369,-7.312574919
370,-7.329977408
371,-7.34376293
372,-7.360990925
373,-7.374002113
374,-7.390568145
375,-7.403306537
376,-7.418908873
377,-7.433349234
378,-7.44915747
379,-7.465072216
380,-7.481168004
381,-7.499276493
382,-7.51499154
383,-7.546625692
384,-7.565867826
385,-7.580193432
386,-7.597181405
387,-7.613932033
388,-7.63087335
389,-7.64721596
390,-7.663947627
391,-7.677413912
392,-7.693711771
393,-7.707083515
394,-7.723897929
395,-7.732695382
396,-7.743589149
397,-7.752720579
398,-7.760806127
399,-7.768057647
400,-7.773475029
