,chan1
0,-2.318417137
1,-2.323945979
2,-2.32701106
3,-2.331258458
4,-2.336338654
5,-2.339060348
6,-2.344118233
7,-2.347046394
8,-2.352172615
9,-2.35374315
10,-2.360045996
11,-2.364109278
12,-2.364304039
13,-2.367893796
14,-2.372646834
15,-2.373487164
16,-2.379626812
17,-2.381142908
18,-2.383822231
19,-2.385667463
20,-2.387951836
21,-2.393365458
22,-2.397529799
23,-2.403316519
24,-2.40812831
25,-2.411636923
26,-2.415840871
27,-2.423861719
28,-2.431198539
29,-2.437383449
30,-2.445469678
31,-2.453159274
32,-2.461720283
33,-2.471023162
34,-2.47910342
35,-2.487600008
36,-2.496796179
37,-2.50730907
38,-2.517524884
39,-2.530006464
40,-2.539433602
41,-2.551132275
42,-2.562096512
43,-2.574527515
44,-2.585657647
45,-2.595944492
46,-2.60833101
47,-2.620635395
48,-2.634036355
49,-2.645281422
50,-2.658253938
51,-2.672019371
52,-2.686722555
53,-2.700005519
54,-2.715349941
55,-2.730767695
56,-2.74551653
57,-2.75953145
58,-2.776828508
59,-2.794996193
60,-2.813494444
61,-2.834810145
62,-2.853547227
63,-2.873960786
64,-2.896599573
65,-2.918947837
66,-2.942562626
67,-2.967955042
68,-2.991351635
69,-3.017950241
70,-3.045030174
71,-3.070812835
72,-3.09968376
73,-3.128592072
74,-3.159807355
75,-3.19178518
76,-3.222638732
77,-3.256257796
78,-3.291083657
79,-3.325366367
80,-3.358362928
81,-3.394815337
82,-3.429612543
83,-3.463276102
84,-3.4967715
85,-3.530443106
86,-3.562811573
87,-3.595702002
88,-3.6272758
89,-3.659379517
90,-3.692199388
91,-3.724070353
92,-3.755703741
93,-3.791523214
94,-3.823073789
95,-3.857640877
96,-3.893898938
97,-3.927423255
98,-3.965943301
99,-4.003627445
100,-4.045014296
101,-4.085093842
102,-4.128405767
103,-4.174520314
104,-4.220596174
105,-4.270748991
106,-4.321060166
107,-4.372656088
108,-4.42767188
109,-4.48408637
110,-4.541796263
111,-4.601484738
112,-4.663919267
113,-4.724999922
114,-4.786620679
115,-4.850461336
116,-4.910958953
117,-4.972435591
118,-5.034790551
119,-5.098708873
120,-5.160602469
121,-5.214590839
122,-5.262068529
123,-5.314921683
124,-5.366639461
125,-5.417904179
126,-5.468586937
127,-5.520510339
128,-5.57107225
129,-5.623167956
130,-5.672217781
131,-5.724996786
132,-5.777105387
133,-5.831350973
134,-5.886307656
135,-5.944083264
136,-6.001425702
137,-6.061553798
138,-6.124768434
139,-6.187059301
140,-6.250707781
141,-6.316417453
142,-6.384618925
143,-6.456442621
144,-6.528123586
145,-6.605286278
146,-6.684052098
147,-6.765958612
148,-6.84893982
149,-6.935365416
150,-7.027849494
151,-7.118168234
152,-7.217429422
153,-7.317967685
154,-7.418723676
155,-7.528886825
156,-7.641140075
157,-7.757745719
158,-7.876712179
159,-8.000031374
160,-8.121447083
161,-8.237800324
162,-8.349935452
163,-8.462272332
164,-8.575728468
165,-8.690444603
166,-8.807848125
167,-8.924573158
168,-9.048740649
169,-9.173246232
170,-9.306774112
171,-9.444060409
172,-9.591181396
173,-9.744568892
174,-9.905356952
175,-10.07627836
176,-10.25636917
177,-10.4388713
178,-10.63756561
179,-10.83851304
180,-11.04457617
181,-11.26182427
182,-11.47967322
183,-11.71184109
184,-11.93871851
185,-12.17597815
186,-12.41972646
187,-12.67981221
188,-12.94912517
189,-13.23155838
190,-13.51991267
191,-13.82646042
192,-14.14876775
193,-14.48001534
194,-14.82738177
195,-15.19095948
196,-15.57583904
197,-15.96813929
198,-16.38377495
199,-16.81885307
200,-17.2634513
201,-17.70226772
202,-18.15815372
203,-18.61740071
204,-19.11010679
205,-19.63844191
206,-20.2130858
207,-20.83121008
208,-21.4955371
209,-22.22847535
210,-23.01599376
211,-23.90287348
212,-24.87186809
213,-25.97508691
214,-27.21930522
215,-28.63716879
216,-30.24078297
217,-32.00297271
218,-33.75468917
219,-34.90389087
220,-34.71193215
221,-33.33059074
222,-31.5203928
223,-29.78139994
224,-28.19805461
225,-26.80048132
226,-25.58041376
227,-24.50335332
228,-23.5486044
229,-22.68835305
230,-21.89687845
231,-21.1894545
232,-20.53778848
233,-19.93531249
234,-19.39187075
235,-18.88574501
236,-18.41193304
237,-17.97518155
238,-17.56414174
239,-17.18365572
240,-16.82541994
241,-16.47954785
242,-16.14217146
243,-15.81854671
244,-15.50526479
245,-15.19805623
246,-14.90808462
247,-14.62615357
248,-14.3550581
249,-14.09468588
250,-13.84175798
251,-13.58788792
252,-13.34540849
253,-13.10954405
254,-12.88241111
255,-12.66484305
256,-12.45214413
257,-12.2463513
258,-12.05287797
259,-11.85945293
260,-11.67897946
261,-11.4994272
262,-11.32666179
263,-11.15979625
264,-11.00181881
265,-10.84357617
266,-10.69623224
267,-10.5540317
268,-10.41570189
269,-10.2870494
270,-10.15968386
271,-10.03577793
272,-9.917861014
273,-9.806241232
274,-9.698595964
275,-9.595507392
276,-9.497503598
277,-9.403792883
278,-9.317044193
279,-9.228820569
280,-9.149209681
281,-9.068464012
282,-8.987149132
283,-8.900916283
284,-8.819873749
285,-8.734677442
286,-8.652175712
287,-8.572639332
288,-8.492909591
289,-8.412834883
290,-8.334567231
291,-8.259472845
292,-8.186183477
293,-8.112280605
294,-8.040957596
295,-7.972039654
296,-7.906819139
297,-7.843003543
298,-7.780642473
299,-7.720505485
300,-7.664434095
301,-7.610179141
302,-7.558111031
303,-7.509730435
304,-7.465276347
305,-7.422500733
306,-7.382029715
307,-7.343920778
308,-7.310315377
309,-7.278657445
310,-7.247855838
311,-7.223859855
312,-7.197758732
313,-7.177515269
314,-7.158160214
315,-7.139120701
316,-7.120561845
317,-7.103252652
318,-7.090780419
319,-7.077447287
320,-7.065854839
321,-7.050606007
322,-7.029914271
323,-7.011856122
324,-6.993615245
325,-6.977261498
326,-6.957429444
327,-6.939337305
328,-6.923646948
329,-6.908616148
330,-6.889457212
331,-6.878582971
332,-6.86653805
333,-6.853320116
334,-6.841604043
335,-6.832505985
336,-6.82191652
337,-6.815080197
338,-6.807258372
339,-6.803935225
340,-6.801392354
341,-6.79992483
342,-6.796351116
343,-6.798675
344,-6.799269462
345,-6.804151787
346,-6.808324654
347,-6.816860938
348,-6.824404835
349,-6.835703685
350,-6.84845776
351,-6.861366219
352,-6.87612758
353,-6.893042543
354,-6.911740817
355,-6.932553485
356,-6.954818971
357,-6.9737403
358,-7.00035808
359,-7.022896399
360,-7.050207219
361,-7.06540988
362,-7.076573817
363,-7.090906448
364,-7.103586608
365,-7.118643398
366,-7.132485888
367,-7.148711964
368,-7.162210111
369,-7.178672017
370,-7.193783026
371,-7.207082579
372,-7.222393032
373,-7.23762769
374,-7.24959679
375,-7.26737914
376,-7.280376965
377,-7.292825718
378,-7.309952615
379,-7.324363245
380,-7.338716017
381,-7.353939704
382,-7.370732792
383,-7.401463391
384,-7.419102125
385,-7.433142085
386,-7.449517679
387,-7.465126076
388,-7.480019847
389,-7.493219577
390,-7.508772502
391,-7.523096512
392,-7.535378935
393,-7.549579399
394,-7.562010892
395,-7.570510688
396,-7.579511639
397,-7.585856717
398,-7.593230951
