,chan1
0,-6.169344131
1,-6.269962694
2,-6.367076056
3,-6.464970528
4,-6.560449644
5,-6.655428643
6,-6.751892101
7,-6.848050319
8,-6.938010528
9,-7.031049781
10,-7.120566708
11,-7.204523153
12,-7.28613006
13,-7.364327744
14,-7.438813137
15,-7.507641405
16,-7.573753855
17,-7.63456496
18,-7.690956624
19,-7.740289156
20,-7.785970629
21,-7.822805858
22,-7.851727367
23,-7.880386126
24,-7.897910347
25,-7.90539515
26,-7.911091396
27,-7.907189685
28,-7.897479151
29,-7.879865438
30,-7.85208675
31,-7.82037841
32,-7.779974868
33,-7.733785752
34,-7.680160764
35,-7.622459028
36,-7.56203394
37,-7.496518693
38,-7.425292713
39,-7.353948242
40,-7.276841365
41,-7.198254414
42,-7.115385043
43,-7.02578137
44,-6.940977908
45,-6.851659823
46,-6.758129351
47,-6.66475544
48,-6.569509968
49,-6.477212811
50,-6.380958917
51,-6.28759458
52,-6.194084395
53,-6.106180365
54,-6.016421666
55,-5.926718166
56,-5.839060976
57,-5.754858513
58,-5.66863661
59,-5.586745958
60,-5.507394048
61,-5.431266786
62,-5.359498788
63,-5.28680788
64,-5.215806944
65,-5.150970671
66,-5.090024501
67,-5.031042138
68,-4.972574723
69,-4.91841314
70,-4.864795544
71,-4.811227747
72,-4.762300066
73,-4.718212968
74,-4.671702104
75,-4.629276429
76,-4.592087582
77,-4.55846108
78,-4.526800557
79,-4.498409397
80,-4.470550691
81,-4.451843071
82,-4.433751508
83,-4.416947213
84,-4.403816004
85,-4.390253114
86,-4.378415196
87,-4.365461172
88,-4.353544976
89,-4.338915039
90,-4.326875958
91,-4.315549746
92,-4.305256234
93,-4.294924812
94,-4.285242462
95,-4.278238454
96,-4.270910053
97,-4.266966468
98,-4.264387003
99,-4.26414913
100,-4.26338529
101,-4.268051663
102,-4.273553225
103,-4.278380362
104,-4.288089013
105,-4.29895707
106,-4.311453414
107,-4.323490156
108,-4.336480006
109,-4.354912611
110,-4.373583898
111,-4.394105455
112,-4.419547759
113,-4.445762526
114,-4.474358173
115,-4.499269365
116,-4.526922164
117,-4.551305804
118,-4.577419844
119,-4.601854141
120,-4.623686912
121,-4.638484356
122,-4.648815486
123,-4.659014474
124,-4.6665642
125,-4.672123736
126,-4.677405229
127,-4.678661062
128,-4.674902085
129,-4.672377801
130,-4.663491456
131,-4.650246664
132,-4.636432034
133,-4.620233941
134,-4.602084469
135,-4.582946877
136,-4.561624961
137,-4.537734248
138,-4.514741922
139,-4.485343937
140,-4.456539349
141,-4.424481974
142,-4.391678755
143,-4.35490461
144,-4.319055935
145,-4.280404218
146,-4.239958913
147,-4.199187563
148,-4.15503657
149,-4.110729574
150,-4.068247383
151,-4.024448585
152,-3.98179389
153,-3.938038692
154,-3.894593648
155,-3.856144118
156,-3.816336564
157,-3.777059398
158,-3.741298333
159,-3.701245831
160,-3.657055713
161,-3.621876125
162,-3.584541083
163,-3.540109762
164,-3.495873616
165,-3.450403391
166,-3.399414698
167,-3.348364256
168,-3.296799547
169,-3.246634971
170,-3.198137857
171,-3.154239349
172,-3.111304204
173,-3.070686493
174,-3.031463472
175,-2.995619166
176,-2.960986822
177,-2.927441318
178,-2.895466262
179,-2.86115982
180,-2.827883158
181,-2.793189018
182,-2.75551072
183,-2.712527755
184,-2.67120765
185,-2.624871231
186,-2.577815226
187,-2.541056085
188,-2.503693656
189,-2.466764652
190,-2.436143
191,-2.406842816
192,-2.381789202
193,-2.358510654
194,-2.341056028
195,-2.324942771
196,-2.309021366
197,-2.297197836
198,-2.287263092
199,-2.277048299
200,-2.267328005
201,-2.261111231
202,-2.251622878
203,-2.233714303
204,-2.217023291
205,-2.200170098
206,-2.184790479
207,-2.167785906
208,-2.148668692
209,-2.132483069
210,-2.116452108
211,-2.097400809
212,-2.080344766
213,-2.062538056
214,-2.045314997
215,-2.025050299
216,-2.008201418
217,-1.98896987
218,-1.971732232
219,-1.956214749
220,-1.943823495
221,-1.929227069
222,-1.920424117
223,-1.907783434
