,chan1
355,-6.11589029
356,-6.137509151
357,-6.161394541
358,-6.188306322
359,-6.214420477
360,-6.241678731
361,-6.260124527
362,-6.276096445
363,-6.292236607
364,-6.304875444
365,-6.325599988
366,-6.342838167
367,-6.359428292
368,-6.380484162
369,-6.395852824
370,-6.415185464
371,-6.432428551
372,-6.450194319
373,-6.467795892
374,-6.486579907
375,-6.504696635
376,-6.519704535
377,-6.536668908
378,-6.554875869
379,-6.571825553
380,-6.591894487
381,-6.608992364
382,-6.629816957
383,-6.666961299
384,-6.684019876
385,-6.703184977
386,-6.721003947
387,-6.739754313
388,-6.75740639
389,-6.776691656
390,-6.792511649
391,-6.810448142
392,-6.826118877
393,-6.842158923
394,-6.857099476
395,-6.869720349
396,-6.881204356
397,-6.891630237
398,-6.901110279
399,-6.911277596
400,-6.916313974
