,chan1
355,-2.386801005
356,-2.41582599
357,-2.441594721
358,-2.47236448
359,-2.501494547
360,-2.531877661
361,-2.558392139
362,-2.584011965
363,-2.612737316
364,-2.637025877
365,-2.666588718
366,-2.695108719
367,-2.726852441
368,-2.759042874
369,-2.791245509
370,-2.822669836
371,-2.854368966
372,-2.888312876
373,-2.921199926
374,-2.956131475
375,-2.99228149
376,-3.028091955
377,-3.065940329
378,-3.10396406
379,-3.143769875
380,-3.186559203
381,-3.229527979
382,-3.276150364
383,-3.33890448
384,-3.385031393
385,-3.435586858
386,-3.485399184
387,-3.539051298
388,-3.592057215
389,-3.648057962
390,-3.704971703
391,-3.764645425
392,-3.823866241
393,-3.887508766
394,-3.950994735
395,-4.013349316
396,-4.080384937
397,-4.146372318
398,-4.215966382
399,-4.28642553
400,-4.357933412
